780	Lm10p0y1p0c1p0
781	Lm10p0y1p0c2p0
782	Lm10p0y1p0c3p0
783	Lm10p0y1p0cm0p5
784	Lm10p0y1p0cm1p0
785	Lm10p0y1p0cm2p0
786	Lm10p0y1p0cm3p0
787	Lm10p0y1p5c0p0
788	Lm10p0y1p5c0p5
789	Lm10p0y1p5c1p0
790	Lm10p0y1p5c2p0
791	Lm10p0y1p5c3p0
792	Lm10p0y1p5cm0p5
793	Lm10p0y1p5cm2p0
794	Lm10p0y1p5cm3p0
795	Lm10p0y2p0c0p0
796	Lm10p0y2p0c0p5
797	Lm10p0y2p0c1p0
798	Lm10p0y2p0c2p0
799	Lm10p0y2p0c3p0
800	Lm10p0y2p0cm0p5
801	Lm10p0y2p0cm1p0
802	Lm10p0y2p0cm2p0
803	Lm10p0y2p0cm3p0
804	Lm10p0y2p5c0p0
805	Lm10p0y2p5c0p5
806	Lm10p0y2p5c1p0
807	Lm10p0y2p5c2p0
808	Lm10p0y2p5c3p0
809	Lm10p0y2p5cm0p5
810	Lm10p0y2p5cm1p0
811	Lm10p0y2p5cm2p0
812	Lm10p0y2p5cm3p0
813	Lm12p5y0p5c0p0
814	Lm12p5y0p5c0p5
815	Lm12p5y0p5c1p0
816	Lm12p5y0p5c2p0
817	Lm12p5y0p5c3p0
818	Lm12p5y0p5cm0p5
819	Lm12p5y0p5cm1p0
820	Lm12p5y0p5cm2p0
821	Lm12p5y0p5cm3p0
822	Lm12p5y1p0c0p0
823	Lm12p5y1p0c0p5
824	Lm12p5y1p0c1p0
825	Lm12p5y1p0c2p0
826	Lm12p5y1p0c3p0
827	Lm12p5y1p0cm0p5
828	Lm12p5y1p0cm1p0
829	Lm12p5y1p0cm2p0
830	Lm12p5y1p0cm3p0
831	Lm12p5y1p5c0p0
832	Lm12p5y1p5c0p5
833	Lm12p5y1p5c1p0
834	Lm12p5y1p5c2p0
835	Lm12p5y1p5c3p0
836	Lm12p5y1p5cm0p5
837	Lm12p5y1p5cm2p0
838	Lm12p5y1p5cm3p0
839	Lm12p5y2p0c0p0
840	Lm12p5y2p0c0p5
841	Lm12p5y2p0c1p0
842	Lm12p5y2p0c2p0
843	Lm12p5y2p0c3p0
844	Lm12p5y2p0cm0p5
845	Lm12p5y2p0cm1p0
846	Lm12p5y2p0cm2p0
847	Lm12p5y2p0cm3p0
848	Lm12p5y2p5c0p5
849	Lm12p5y2p5c1p0
850	Lm12p5y2p5c2p0
851	Lm12p5y2p5c3p0
852	Lm12p5y2p5cm0p5
853	Lm12p5y2p5cm1p0
854	Lm12p5y2p5cm2p0
855	Lm15p0y0p5c0p0
856	Lm15p0y0p5c0p5
857	Lm15p0y0p5c1p0
858	Lm15p0y0p5c2p0
859	Lm15p0y0p5c3p0
860	Lm15p0y0p5cm0p5
861	Lm15p0y0p5cm1p0
862	Lm15p0y0p5cm2p0
863	Lm15p0y0p5cm3p0
864	Lm15p0y1p0c0p0
865	Lm15p0y1p0c0p5
866	Lm15p0y1p0c1p0
867	Lm15p0y1p0c2p0
868	Lm15p0y1p0c3p0
869	Lm15p0y1p0cm0p5
870	Lm15p0y1p0cm1p0
871	Lm15p0y1p0cm2p0
872	Lm15p0y1p0cm3p0
873	Lm15p0y1p5c0p0
874	Lm15p0y1p5c0p5
875	Lm15p0y1p5c1p0
876	Lm15p0y1p5c2p0
877	Lm15p0y1p5c3p0
878	Lm15p0y1p5cm0p5
879	Lm15p0y1p5cm2p0
880	Lm15p0y1p5cm3p0
881	Lm15p0y2p0c0p0
882	Lm15p0y2p0c0p5
883	Lm15p0y2p0c1p0
884	Lm15p0y2p0c2p0
885	Lm15p0y2p0c3p0
886	Lm15p0y2p0cm0p5
887	Lm15p0y2p0cm1p0
888	Lm15p0y2p0cm2p0
889	Lm15p0y2p0cm3p0
890	Lm15p0y2p5c0p0
891	Lm15p0y2p5c0p5
892	Lm15p0y2p5c1p0
893	Lm15p0y2p5c2p0
894	Lm15p0y2p5c3p0
895	Lm15p0y2p5cm0p5
896	Lm15p0y2p5cm1p0
897	Lm15p0y2p5cm2p0
898	Lm15p0y2p5cm3p0
899	Lm1p0y0p5c0p0
900	Lm1p0y0p75c0p0
901	Lm1p0y1p0c0p0
902	Lm1p0y1p25c0p0
903	Lm1p0y1p5c0p0
904	Lm1p0y1p75c0p0
905	Lm1p0y2p0c0p0
906	Lm1p0y2p25c0p0
907	Lm1p0y2p5c0p0
908	Lm2p4y0p5c0p0
909	Lm2p4y0p5c0p5
910	Lm2p4y0p5c1p0
911	Lm2p4y0p5c2p0
912	Lm2p4y0p5c3p0
913	Lm2p4y0p5cm0p5
914	Lm2p4y0p5cm1p0
915	Lm2p4y0p5cm2p0
916	Lm2p4y0p5cm3p0
917	Lm2p4y0p75c0p0
918	Lm2p4y1p0c0p0
919	Lm2p4y1p0c0p5
920	Lm2p4y1p0c1p0
921	Lm2p4y1p0c2p0
922	Lm2p4y1p0c3p0
923	Lm2p4y1p0cm0p5
924	Lm2p4y1p0cm1p0
925	Lm2p4y1p0cm2p0
926	Lm2p4y1p0cm3p0
927	Lm2p4y1p25c0p0
928	Lm2p4y1p5c0p0
929	Lm2p4y1p5c0p5
930	Lm2p4y1p5c1p0
931	Lm2p4y1p5c2p0
932	Lm2p4y1p5c3p0
933	Lm2p4y1p5cm0p5
934	Lm2p4y1p5cm2p0
935	Lm2p4y1p5cm3p0
936	Lm2p4y1p75c0p0
937	Lm2p4y2p0c0p0
938	Lm2p4y2p0c0p5
939	Lm2p4y2p0c1p0
940	Lm2p4y2p0c2p0
941	Lm2p4y2p0c3p0
942	Lm2p4y2p0cm0p5
943	Lm2p4y2p0cm1p0
944	Lm2p4y2p0cm2p0
945	Lm2p4y2p0cm3p0
946	Lm2p4y2p25c0p0
947	Lm2p4y2p5c0p0
948	Lm2p4y2p5c0p5
949	Lm2p4y2p5c1p0
950	Lm2p4y2p5c2p0
951	Lm2p4y2p5c3p0
952	Lm2p4y2p5cm0p5
953	Lm2p4y2p5cm1p0
954	Lm2p4y2p5cm2p0
955	Lm2p4y2p5cm3p0
956	Lm3p5y0p5c0p0
957	Lm3p5y0p75c0p0
958	Lm3p5y1p0c0p0
959	Lm3p5y1p25c0p0
960	Lm3p5y1p5c0p0
961	Lm3p5y1p75c0p0
962	Lm3p5y2p0c0p0
963	Lm3p5y2p25c0p0
964	Lm3p5y2p5c0p0
965	Lm5p0y0p5c0p0
966	Lm5p0y0p75c0p0
967	Lm5p0y1p25c0p0
968	Lm5p0y1p75c0p0
969	Lm5p0y2p25c0p0
970	Lm5y0p5c0p5
971	Lm5y0p5c1p0
972	Lm5y0p5c2p0
973	Lm5y0p5c3p0
974	Lm5y0p5cm0p5
975	Lm5y0p5cm1p0
976	Lm5y0p5cm2p0
977	Lm5y0p5cm3p0
978	Lm5y1p0c0p5
979	Lm5y1p0c1p0
980	Lm5y1p0c2p0
981	Lm5y1p0c3p0
982	Lm5y1p0cm0p5
983	Lm5y1p0cm1p0
984	Lm5y1p0cm2p0
985	Lm5y1p0cm3p0
986	Lm5y1p5c0p5
987	Lm5y1p5c1p0
988	Lm5y1p5c2p0
989	Lm5y1p5c3p0
990	Lm5y1p5cm0p5
991	Lm5y1p5cm2p0
992	Lm5y1p5cm3p0
993	Lm5y2p0c0p5
994	Lm5y2p0c1p0
995	Lm5y2p0c2p0
996	Lm5y2p0c3p0
997	Lm5y2p0cm0p5
998	Lm5y2p0cm1p0
999	Lm5y2p0cm2p0
1000	Lm5y2p0cm3p0
1001	Lm5y2p5c0p5
1002	Lm5y2p5c1p0
1003	Lm5y2p5c2p0
1004	Lm5y2p5c3p0
1005	Lm5y2p5cm0p5
1006	Lm5y2p5cm1p0
1007	Lm5y2p5cm2p0
1008	Lm5y2p5cm3p0
1009	Lm7p5y0p5c0p0
1010	Lm7p5y0p5c0p5
1011	Lm7p5y0p5c1p0
1012	Lm7p5y0p5c2p0
1013	Lm7p5y0p5c3p0
1014	Lm7p5y0p5cm0p5
1015	Lm7p5y0p5cm1p0
1016	Lm7p5y0p5cm2p0
1017	Lm7p5y0p5cm3p0
1018	Lm7p5y1p0c0p0
1019	Lm7p5y1p0c0p5
1020	Lm7p5y1p0c1p0
1021	Lm7p5y1p0c2p0
1022	Lm7p5y1p0c3p0
1023	Lm7p5y1p0cm0p5
1024	Lm7p5y1p0cm1p0
1025	Lm7p5y1p0cm2p0
1026	Lm7p5y1p0cm3p0
1027	Lm7p5y1p5c0p0
1028	Lm7p5y1p5c0p5
1029	Lm7p5y1p5c1p0
1030	Lm7p5y1p5c2p0
1031	Lm7p5y1p5c3p0
1032	Lm7p5y1p5cm0p5
1033	Lm7p5y1p5cm2p0
1034	Lm7p5y1p5cm3p0
1035	Lm7p5y2p0c0p0
1036	Lm7p5y2p0c0p5
1037	Lm7p5y2p0c1p0
1038	Lm7p5y2p0c2p0
1039	Lm7p5y2p0c3p0
1040	Lm7p5y2p0cm0p5
1041	Lm7p5y2p0cm1p0
1042	Lm7p5y2p0cm2p0
1043	Lm7p5y2p0cm3p0
1044	Lm7p5y2p5c0p0
1045	Lm7p5y2p5c0p5
1046	Lm7p5y2p5c1p0
1047	Lm7p5y2p5c2p0
1048	Lm7p5y2p5c3p0
1049	Lm7p5y2p5cm0p5
1050	Lm7p5y2p5cm1p0
1051	Lm7p5y2p5cm2p0
1052	Lm7p5y2p5cm3p0
