-0.27202684182E+02	-0.49383742132E+02	-0.48697606427E+03	0.50591444651E+03	0.12500000000E+03
0.22496652920E+02	-0.55966434550E+01	0.35811145643E+02	0.13207899138E+03	0.12500000000E+03
-0.22496652920E+02	0.55966434550E+01	0.34450178848E+03	0.36721098034E+03	0.12500000000E+03
0.65146283797E+01	-0.36953938566E+02	-0.11399693511E+02	0.13100758364E+03	0.12500000000E+03
-0.65146283797E+01	0.36953938566E+02	0.76148092785E+02	0.15110117800E+03	0.12500000000E+03
-0.70768766478E+02	-0.26986716073E+02	-0.26236930939E+03	0.30033174268E+03	0.12500000000E+03
0.70768766478E+02	0.26986716073E+02	-0.15244955565E+03	0.21119272755E+03	0.12500000000E+03
-0.36353013197E+02	-0.55115827328E+02	-0.22715834075E+03	0.26755412118E+03	0.12500000000E+03
0.36353013197E+02	0.55115827328E+02	-0.30304666632E+03	0.33439733545E+03	0.12500000000E+03
0.36956351595E+02	0.20647828514E+02	-0.51169862000E+01	0.13207304151E+03	0.12500000000E+03
-0.36956351595E+02	-0.20647828514E+02	0.84279383557E+02	0.15658901379E+03	0.12500000000E+03
-0.85663257279E+01	-0.17724815270E+01	0.34082426461E+03	0.36312904452E+03	0.12500000000E+03
0.85663257279E+01	0.17724815270E+01	0.79969342407E+03	0.80945110793E+03	0.12500000000E+03
-0.36683727671E+02	-0.40864830126E+02	-0.85254821207E+02	0.16096277444E+03	0.12500000000E+03
0.36683727671E+02	0.40864830126E+02	-0.10558045106E+03	0.17259160427E+03	0.12500000000E+03
-0.60659217090E+02	-0.98623523883E+02	0.21603489625E+03	0.27514035778E+03	0.12500000000E+03
0.60659217090E+02	0.98623523883E+02	-0.85190345956E+01	0.17059810676E+03	0.12500000000E+03
0.72933441786E+02	-0.31901123113E+02	-0.43735764380E+03	0.46178314952E+03	0.12500000000E+03
-0.72933441786E+02	0.31901123113E+02	-0.38056133435E+02	0.15300404530E+03	0.12500000000E+03
0.37555339642E+02	0.16996101603E+03	-0.21375811519E+02	0.21535801778E+03	0.12500000000E+03
-0.37555339642E+02	-0.16996101603E+03	-0.15697233673E+03	0.26563596331E+03	0.12500000000E+03
-0.48510583151E+01	0.63050023527E+01	-0.77954803417E+02	0.14753046193E+03	0.12500000000E+03
0.48510583151E+01	-0.63050023527E+01	0.11075119955E+03	0.16719483851E+03	0.12500000000E+03
0.10145246411E+03	-0.13586586016E+03	-0.15207549888E+02	0.21120701694E+03	0.12500000000E+03
-0.10145246411E+03	0.13586586016E+03	-0.40253669131E+03	0.45432688924E+03	0.12500000000E+03
-0.56498647421E+01	0.24517778392E+02	-0.55457205827E+02	0.13904511537E+03	0.12500000000E+03
0.56498647421E+01	-0.24517778392E+02	-0.46961393005E+02	0.13588014889E+03	0.12500000000E+03
0.13384769225E+01	0.20146383715E+02	-0.44207865076E+03	0.45985454413E+03	0.12500000000E+03
-0.13384769225E+01	-0.20146383715E+02	-0.57767003057E+03	0.59138425115E+03	0.12500000000E+03
0.16165880279E+02	0.27405991128E+02	-0.13375947689E+03	0.18581986355E+03	0.12500000000E+03
-0.16165880279E+02	-0.27405991128E+02	0.11593448995E+02	0.12950610833E+03	0.12500000000E+03
0.38736513674E+02	-0.13169013974E+03	0.21036563955E+03	0.28057354241E+03	0.12500000000E+03
-0.38736513674E+02	0.13169013974E+03	0.12724562491E+04	0.12859287369E+04	0.12500000000E+03
0.15333324975E+03	-0.28762437337E+02	0.27874798745E+02	0.20184243282E+03	0.12500000000E+03
-0.15333324975E+03	0.28762437337E+02	0.45333822929E+02	0.20498419154E+03	0.12500000000E+03
-0.28441474699E+02	-0.19933581018E+02	0.13242265699E+03	0.18538345455E+03	0.12500000000E+03
0.28441474699E+02	0.19933581018E+02	-0.74825400942E+02	0.14976683799E+03	0.12500000000E+03
-0.91872595523E+02	-0.19332661339E+03	-0.60851420176E+02	0.25523253827E+03	0.12500000000E+03
0.91872595523E+02	0.19332661339E+03	-0.22445545323E+03	0.33439647687E+03	0.12500000000E+03
0.41865781497E+02	0.56392993118E+02	0.36636217471E+02	0.14798691078E+03	0.12500000000E+03
-0.41865781497E+02	-0.56392993118E+02	0.28075612239E+02	0.14610322835E+03	0.12500000000E+03
-0.58870660688E+01	-0.38751473757E+02	0.15685888326E+03	0.20436742285E+03	0.12500000000E+03
0.58870660688E+01	0.38751473757E+02	0.20278899268E+03	0.24142226455E+03	0.12500000000E+03
0.47939553889E+02	-0.23623121684E+02	-0.68812705325E+03	0.70142718376E+03	0.12500000000E+03
-0.47939553889E+02	0.23623121684E+02	-0.24061953250E+03	0.27636753088E+03	0.12500000000E+03
-0.26771889606E+02	-0.21060692001E+03	-0.85555942264E+02	0.26080036059E+03	0.12500000000E+03
0.26771889606E+02	0.21060692001E+03	-0.68329970943E+02	0.25566774094E+03	0.12500000000E+03
0.25234992637E+02	-0.75939369120E+02	-0.64851592268E+02	0.16197012581E+03	0.12500000000E+03
-0.25234992637E+02	0.75939369120E+02	-0.56429649072E+02	0.15878569813E+03	0.12500000000E+03
-0.68189671330E+02	-0.53575749265E+02	-0.17323515259E+03	0.23055500489E+03	0.12500000000E+03
0.68189671330E+02	0.53575749265E+02	-0.82206829625E+02	0.17292528740E+03	0.12500000000E+03
0.21948655680E+01	-0.31453586793E+02	-0.74047302106E+01	0.12912774910E+03	0.12500000000E+03
-0.21948655680E+01	0.31453586793E+02	-0.31864135207E+02	0.13279483676E+03	0.12500000000E+03
-0.63295320989E+02	0.32658212719E+02	0.15789753846E+02	0.14473138168E+03	0.12500000000E+03
0.63295320989E+02	-0.32658212719E+02	0.17764893896E+03	0.22859790469E+03	0.12500000000E+03
0.67990686494E+02	0.55049552721E+02	0.22091271621E+03	0.26847833225E+03	0.12500000000E+03
-0.67990686494E+02	-0.55049552721E+02	0.25861720194E+03	0.30026828644E+03	0.12500000000E+03
-0.77353850392E+02	-0.61931235305E+02	-0.46179683831E+02	0.16606221508E+03	0.12500000000E+03
0.77353850392E+02	0.61931235305E+02	-0.57348641020E+02	0.16950800189E+03	0.12500000000E+03
0.35922093934E+01	-0.12474137090E+02	-0.88054329547E+02	0.15345055561E+03	0.12500000000E+03
-0.35922093934E+01	0.12474137090E+02	0.46521443726E+02	0.13400654010E+03	0.12500000000E+03
0.28659653460E+02	0.13642988249E+03	-0.22556115139E+03	0.29315068069E+03	0.12500000000E+03
-0.28659653460E+02	-0.13642988249E+03	-0.44267224070E+03	0.48064352826E+03	0.12500000000E+03
0.68200825001E+02	-0.10388938431E+03	-0.15984929692E+04	0.16081819329E+04	0.12500000000E+03
-0.68200825001E+02	0.10388938431E+03	-0.14029045639E+04	0.14139344299E+04	0.12500000000E+03
0.40166604049E+02	0.13699612289E+03	-0.40459719080E+03	0.44688385580E+03	0.12500000000E+03
-0.40166604049E+02	-0.13699612289E+03	-0.99354460754E+02	0.21419057552E+03	0.12500000000E+03
0.44434339605E+02	-0.73286073259E+02	0.43980617034E+02	0.15781176681E+03	0.12500000000E+03
-0.44434339605E+02	0.73286073259E+02	0.27797037207E+02	0.15408742436E+03	0.12500000000E+03
0.11434884243E+02	-0.29764694571E+02	0.52992990824E+02	0.13946308005E+03	0.12500000000E+03
-0.11434884243E+02	0.29764694571E+02	0.33217864818E+02	0.13321081099E+03	0.12500000000E+03
-0.45027442625E+02	0.27507316069E+02	-0.48863525100E+03	0.50712279730E+03	0.12500000000E+03
0.45027442625E+02	-0.27507316069E+02	-0.52601356587E+03	0.54323051691E+03	0.12500000000E+03
0.14567189900E+02	-0.69101192475E+02	0.10343738122E+04	0.10442898837E+04	0.12500000000E+03
-0.14567189900E+02	0.69101192475E+02	0.74153504780E+03	0.75530550438E+03	0.12500000000E+03
0.45939120959E+02	0.21045218485E+02	0.75197089273E+02	0.15437909927E+03	0.12500000000E+03
-0.45939120959E+02	-0.21045218485E+02	0.24581349841E+03	0.28036151672E+03	0.12500000000E+03
-0.17005522467E+02	0.18407789817E+03	-0.11242793725E+02	0.22343961332E+03	0.12500000000E+03
0.17005522467E+02	-0.18407789817E+03	0.18207514789E+03	0.28801079819E+03	0.12500000000E+03
0.67516731276E+02	0.28091843348E+01	-0.41535899644E+03	0.43899259270E+03	0.12500000000E+03
-0.67516731276E+02	-0.28091843348E+01	-0.57971836844E+03	0.59687920656E+03	0.12500000000E+03
-0.27121256318E+02	-0.58405761846E+02	-0.11307754468E+03	0.18043926034E+03	0.12500000000E+03
0.27121256318E+02	0.58405761846E+02	-0.37524662002E+02	0.14553314337E+03	0.12500000000E+03
-0.19520616635E+03	-0.38836486627E+02	0.10000597644E+03	0.25542105512E+03	0.12500000000E+03
0.19520616635E+03	0.38836486627E+02	0.24165401885E+03	0.33709847953E+03	0.12500000000E+03
-0.18695737068E+02	0.27419768358E+02	-0.44361620051E+03	0.46208409152E+03	0.12500000000E+03
0.18695737068E+02	-0.27419768358E+02	-0.42554870479E+03	0.44476743859E+03	0.12500000000E+03
0.35031474770E+02	0.12270113969E+01	-0.16283676587E+03	0.20825350442E+03	0.12500000000E+03
-0.35031474770E+02	-0.12270113969E+01	-0.23470225863E+03	0.26821420542E+03	0.12500000000E+03
-0.39357475507E+02	0.13437697288E+03	0.11606762805E+03	0.22068728101E+03	0.12500000000E+03
0.39357475507E+02	-0.13437697288E+03	0.33018093823E+03	0.37980341453E+03	0.12500000000E+03
-0.20556498515E+02	0.38090458710E+02	-0.92997011917E+03	0.93933107860E+03	0.12500000000E+03
0.20556498515E+02	-0.38090458710E+02	-0.36112548215E+03	0.38459077802E+03	0.12500000000E+03
0.84384478308E+02	0.64488830858E+02	0.36293932054E+02	0.16799344924E+03	0.12500000000E+03
-0.84384478308E+02	-0.64488830858E+02	-0.17720413092E+03	0.24146605041E+03	0.12500000000E+03
0.44623102062E+02	-0.58999841291E+02	0.31452707340E+03	0.34644549703E+03	0.12500000000E+03
-0.44623102062E+02	0.58999841291E+02	0.46777667034E+02	0.15259538867E+03	0.12500000000E+03
-0.65885305852E+02	0.23306998946E+02	0.16805396886E+03	0.22079679839E+03	0.12500000000E+03
0.65885305852E+02	-0.23306998946E+02	-0.34223612568E+01	0.14325083694E+03	0.12500000000E+03
0.74779445276E+02	-0.35802744167E+02	-0.38723493600E+02	0.15491388215E+03	0.12500000000E+03
-0.74779445276E+02	0.35802744167E+02	-0.42285260354E+03	0.44866816942E+03	0.12500000000E+03
-0.10966202730E+03	0.20401364755E+02	-0.72979997651E+02	0.18273766982E+03	0.12500000000E+03
0.10966202730E+03	-0.20401364755E+02	-0.42571568565E+02	0.17285634025E+03	0.12500000000E+03
0.22968656308E+02	0.20950831924E+02	-0.22631631659E+03	0.26040463069E+03	0.12500000000E+03
-0.22968656308E+02	-0.20950831924E+02	-0.25709090023E+03	0.28755386889E+03	0.12500000000E+03
-0.13525365265E+03	0.39845729565E+02	-0.10669879094E+02	0.18873282449E+03	0.12500000000E+03
0.13525365265E+03	-0.39845729565E+02	0.60200191894E+02	0.19781379078E+03	0.12500000000E+03
0.20392769502E+02	0.25184978013E+02	0.80437656278E+02	0.15213600729E+03	0.12500000000E+03
-0.20392769502E+02	-0.25184978013E+02	0.31519040452E+03	0.34061729150E+03	0.12500000000E+03
-0.24775093343E+02	-0.11281314130E+03	-0.68385501397E+02	0.18341806591E+03	0.12500000000E+03
0.24775093343E+02	0.11281314130E+03	-0.15202289543E+03	0.22820291592E+03	0.12500000000E+03
-0.23140257148E+02	-0.71778457744E+02	-0.17308768554E+03	0.22643313667E+03	0.12500000000E+03
0.23140257148E+02	0.71778457744E+02	0.11501579206E+03	0.18585276678E+03	0.12500000000E+03
-0.33693019723E+02	0.55979602173E+01	-0.59717626588E+03	0.61107368563E+03	0.12500000000E+03
0.33693019723E+02	-0.55979602173E+01	-0.18907231660E+03	0.22921583200E+03	0.12500000000E+03
0.75639876601E+02	0.14945978196E+02	-0.41972818002E+03	0.44468136716E+03	0.12500000000E+03
-0.75639876601E+02	-0.14945978196E+02	-0.66115693069E+03	0.67727266311E+03	0.12500000000E+03
-0.11734539202E+03	0.82997244200E+02	-0.17832029509E+03	0.26092453164E+03	0.12500000000E+03
0.11734539202E+03	-0.82997244200E+02	-0.42874445160E+02	0.19524779543E+03	0.12500000000E+03
0.12098647842E+02	-0.78982293523E+02	-0.91734044749E+02	0.17442681828E+03	0.12500000000E+03
-0.12098647842E+02	0.78982293523E+02	0.14511264220E+03	0.20752652576E+03	0.12500000000E+03
0.12154497277E+03	0.87746064029E+02	0.18953147694E+03	0.27206567756E+03	0.12500000000E+03
-0.12154497277E+03	-0.87746064029E+02	0.88866566913E+03	0.90984846191E+03	0.12500000000E+03
0.15305539692E+02	-0.21102577729E+02	0.24705451390E+03	0.27810162022E+03	0.12500000000E+03
-0.15305539692E+02	0.21102577729E+02	0.87141284118E+02	0.15459036752E+03	0.12500000000E+03
0.71849748827E+02	-0.41193494120E+02	0.79655021275E+03	0.81054088841E+03	0.12500000000E+03
-0.71849748827E+02	0.41193494120E+02	0.14567467254E+03	0.20905836645E+03	0.12500000000E+03
-0.69308798771E+02	-0.62901416103E+02	-0.11058886904E+03	0.19135097515E+03	0.12500000000E+03
0.69308798771E+02	0.62901416103E+02	-0.15140174578E+03	0.21750353183E+03	0.12500000000E+03
0.34640981427E+02	-0.40049547034E+01	-0.11078901946E+03	0.17063189646E+03	0.12500000000E+03
-0.34640981427E+02	0.40049547034E+01	-0.12691514553E+03	0.18151719319E+03	0.12500000000E+03
-0.73221633036E+02	-0.71246369400E+02	0.16869881388E+03	0.23349891328E+03	0.12500000000E+03
0.73221633036E+02	0.71246369400E+02	0.14094841467E+03	0.21431030842E+03	0.12500000000E+03
0.37341724863E+02	0.32016155763E+02	0.40362934781E+02	0.14026262920E+03	0.12500000000E+03
-0.37341724863E+02	-0.32016155763E+02	0.19229137085E+02	0.13569892541E+03	0.12500000000E+03
0.47282404847E+01	-0.52233067557E+02	0.15175854113E+03	0.20348539115E+03	0.12500000000E+03
-0.47282404847E+01	0.52233067557E+02	0.11061082889E+03	0.17495829524E+03	0.12500000000E+03
-0.20357448377E+02	0.10411236807E+02	0.34416691904E+03	0.36687693811E+03	0.12500000000E+03
0.20357448377E+02	-0.10411236807E+02	0.53708981470E+03	0.55191782777E+03	0.12500000000E+03
0.12723307389E+02	-0.22320612932E+02	0.65923656495E+02	0.14363502636E+03	0.12500000000E+03
-0.12723307389E+02	0.22320612932E+02	0.56780218639E+02	0.13967492811E+03	0.12500000000E+03
0.35595445071E+02	0.81844094319E+02	0.15430804086E+03	0.21771877034E+03	0.12500000000E+03
-0.35595445071E+02	-0.81844094319E+02	0.58670027807E+03	0.60647152264E+03	0.12500000000E+03
-0.18412413226E+02	-0.70231519866E+02	-0.90332571092E+02	0.17045954577E+03	0.12500000000E+03
0.18412413226E+02	0.70231519866E+02	-0.34941465739E+03	0.37813633275E+03	0.12500000000E+03
0.59033846676E+02	-0.25679232132E+02	-0.64177629798E+02	0.15455803500E+03	0.12500000000E+03
-0.59033846676E+02	0.25679232132E+02	0.21902923306E+03	0.26027528302E+03	0.12500000000E+03
0.19521313847E+02	0.30374776193E+02	-0.50868179827E+03	0.52505797834E+03	0.12500000000E+03
-0.19521313847E+02	-0.30374776193E+02	-0.34824905741E+03	0.37176082998E+03	0.12500000000E+03
-0.53993490169E+01	-0.10031529054E+03	-0.22208427996E+02	0.16189664839E+03	0.12500000000E+03
0.53993490169E+01	0.10031529054E+03	-0.11240989437E+03	0.19583997252E+03	0.12500000000E+03
-0.11958748984E+03	-0.39927391032E+02	0.43860355397E+03	0.47317379665E+03	0.12500000000E+03
0.11958748984E+03	0.39927391032E+02	0.47441035832E+03	0.50654274486E+03	0.12500000000E+03
-0.15702388036E+02	-0.47374715847E+02	0.65932594143E+02	0.14987673489E+03	0.12500000000E+03
0.15702388036E+02	0.47374715847E+02	0.13373082526E+03	0.18973629678E+03	0.12500000000E+03
-0.46888227795E+02	-0.20673523300E+03	0.10087843865E+03	0.26596883625E+03	0.12500000000E+03
0.46888227795E+02	0.20673523300E+03	-0.24966772622E+03	0.35056659280E+03	0.12500000000E+03
0.96267452398E+02	0.67275839678E+02	0.40877499327E+03	0.44330063853E+03	0.12500000000E+03
-0.96267452398E+02	-0.67275839678E+02	0.75929513131E+03	0.77842633398E+03	0.12500000000E+03
0.54929981885E+02	-0.14248211769E+02	-0.11672686327E+04	0.11753133094E+04	0.12500000000E+03
-0.54929981885E+02	0.14248211769E+02	-0.35739962264E+03	0.38285742086E+03	0.12500000000E+03
0.84357658165E+02	0.19910849814E+02	0.62963534606E+03	0.64774865916E+03	0.12500000000E+03
-0.84357658165E+02	-0.19910849814E+02	0.22589253232E+03	0.27233268733E+03	0.12500000000E+03
-0.34334232511E+02	0.34009385341E+02	0.30263461028E+03	0.33098064165E+03	0.12500000000E+03
0.34334232511E+02	-0.34009385341E+02	0.18929769295E+03	0.23193553925E+03	0.12500000000E+03
0.13204258632E+02	-0.48321047155E+02	-0.56561056285E+02	0.14605967661E+03	0.12500000000E+03
-0.13204258632E+02	0.48321047155E+02	-0.15810151895E+03	0.20767851680E+03	0.12500000000E+03
-0.16183868415E+03	-0.10590671276E+03	-0.98596176670E+02	0.25050787921E+03	0.12500000000E+03
0.16183868415E+03	0.10590671276E+03	0.82910078820E+02	0.24475921365E+03	0.12500000000E+03
0.42306625897E+02	-0.38754892743E+02	0.26954442887E+03	0.30260699172E+03	0.12500000000E+03
-0.42306625897E+02	0.38754892743E+02	0.36344935301E+03	0.38860291367E+03	0.12500000000E+03
0.79707081653E+02	0.78760567449E+02	-0.27954944432E+03	0.32608179598E+03	0.12500000000E+03
-0.79707081653E+02	-0.78760567449E+02	-0.13901471506E+03	0.21795994323E+03	0.12500000000E+03
-0.13354716362E+03	0.15104767699E+03	-0.44720588556E+02	0.24140252003E+03	0.12500000000E+03
0.13354716362E+03	-0.15104767699E+03	-0.59453509470E+02	0.24456076019E+03	0.12500000000E+03
0.27935306536E+02	0.11292213265E+03	0.48489786058E+03	0.51408435552E+03	0.12500000000E+03
-0.27935306536E+02	-0.11292213265E+03	0.46193365198E+03	0.49248298267E+03	0.12500000000E+03
0.93795805300E+01	-0.13714419713E+02	0.13321015009E+03	0.18342847632E+03	0.12500000000E+03
-0.93795805300E+01	0.13714419713E+02	-0.18799582800E+02	0.12749308276E+03	0.12500000000E+03
0.97311901740E+01	-0.90195012908E+02	-0.15909189785E+03	0.22173197418E+03	0.12500000000E+03
-0.97311901740E+01	0.90195012908E+02	-0.37366712230E+03	0.40432901788E+03	0.12500000000E+03
-0.13044497474E+02	-0.12896378388E+03	0.11880965270E+03	0.21573722451E+03	0.12500000000E+03
0.13044497474E+02	0.12896378388E+03	0.77867809601E+02	0.19618922559E+03	0.12500000000E+03
0.31669090115E+02	-0.99466507306E+02	0.11480638814E+04	0.11595568952E+04	0.12500000000E+03
-0.31669090115E+02	0.99466507306E+02	0.72164597008E+03	0.73979350056E+03	0.12500000000E+03
-0.69825391286E+01	-0.21463768664E+02	-0.35646962077E+03	0.37842441749E+03	0.12500000000E+03
0.69825391286E+01	0.21463768664E+02	-0.64535186869E+02	0.14247539985E+03	0.12500000000E+03
-0.18777213347E+02	-0.41777387806E+02	-0.48262295614E+02	0.14160573100E+03	0.12500000000E+03
0.18777213347E+02	0.41777387806E+02	-0.12202380650E+02	0.13368557127E+03	0.12500000000E+03
-0.12146306725E-01	-0.17515858254E+02	0.13665685217E+03	0.18602930060E+03	0.12500000000E+03
0.12146306725E-01	0.17515858254E+02	-0.53931908451E+02	0.13726054126E+03	0.12500000000E+03
0.17237217114E+03	-0.25413402394E+02	-0.30040843459E+03	0.36909109170E+03	0.12500000000E+03
-0.17237217114E+03	0.25413402394E+02	-0.75912440654E+03	0.78883006472E+03	0.12500000000E+03
0.18438701153E+01	0.55067971220E+02	-0.65446033215E+02	0.15147298299E+03	0.12500000000E+03
-0.18438701153E+01	-0.55067971220E+02	0.30455820258E+02	0.13995870212E+03	0.12500000000E+03
-0.66453000505E+02	0.10282967966E+03	0.92783253493E+02	0.19804968170E+03	0.12500000000E+03
0.66453000505E+02	-0.10282967966E+03	-0.17847064780E+03	0.24993342397E+03	0.12500000000E+03
-0.50721394452E+02	0.90513157462E+02	-0.13586751667E+03	0.21177883184E+03	0.12500000000E+03
0.50721394452E+02	-0.90513157462E+02	-0.90196789820E+03	0.91648043128E+03	0.12500000000E+03
-0.49659019812E+02	-0.61405710591E+01	-0.27461182296E+02	0.13741485143E+03	0.12500000000E+03
0.49659019812E+02	0.61405710591E+01	0.39838418555E+02	0.14041304945E+03	0.12500000000E+03
0.99845112989E+02	-0.66636372914E+02	0.28684308837E+03	0.33513192944E+03	0.12500000000E+03
-0.99845112989E+02	0.66636372914E+02	0.53574245334E+03	0.56307586442E+03	0.12500000000E+03
0.82728219590E+02	0.94826838292E+02	0.18889668689E+03	0.25911975204E+03	0.12500000000E+03
-0.82728219590E+02	-0.94826838292E+02	0.24338252637E+03	0.30115800125E+03	0.12500000000E+03
-0.20373120284E+02	0.36042729044E+02	0.26609406093E+03	0.29689255903E+03	0.12500000000E+03
0.20373120284E+02	-0.36042729044E+02	0.27979262536E+03	0.30922977792E+03	0.12500000000E+03
0.66300394721E+02	0.39141163323E+02	-0.14864166507E+03	0.20891892591E+03	0.12500000000E+03
